id,player_name,game_id,profile,created_at,duration_sec,btn_press_rate,btn_variety,btn_hold_avg_ms,lx_mean,ly_mean,lx_std,ly_std,lx_direction_changes,rx_mean,ry_mean,rx_std,ry_std,lt_mean,rt_mean,lt_brutality,rt_brutality,reaction_time_avg_ms,input_regularity,score,source
8d1112f0-266b-43e2-a68d-ff74c5325c9c,Kim,labyrinth,Speedrunner,2026-02-22T19:58:00,56.521,0.0,0.017141,85.512996,0.0,0.0,0.596645,0.686983,0.140655,0.002257,0.001233,0.000901,0.0,3e-06,0.0,0.0,1e-06,0.0,0.0,1051,keyboard
443633bc-ecdf-461f-a773-d65168bc597a,Kim,labyrinth,Speedrunner,2026-02-14T10:14:00,54.789,0.011276,0.046675,11.454259,0.032977,0.004311,0.678939,0.672567,0.11025,0.0,0.00024,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.208772,1040,keyboard
7cc5a7a8-8dcd-414d-ad11-b63cf8d290d1,Kim,labyrinth,Speedrunner,2026-02-01T10:40:00,50.768,0.015261,0.043409,151.294477,0.055482,0.0,0.548718,0.705372,0.099697,0.001625,7.9e-05,0.0,0.000315,1e-06,0.0,1e-06,1e-06,0.0,0.071066,954,keyboard
9a9291aa-0516-4a20-9aca-5312e06d093f,Kim,labyrinth,Speedrunner,2026-02-13T19:15:00,53.979,0.00349,0.0,33.080677,0.096757,0.0,0.676234,0.704934,0.001748,0.000507,0.0,0.001158,0.000932,1e-06,0.0,0.0,1e-06,0.0,0.412538,1065,keyboard
4e6b1b6d-51c3-42d5-b080-cbbc5682ef3e,Kim,shooter,Sniper,2026-02-26T08:23:00,61.575,0.114206,0.158094,24217.100381,0.130571,0.023034,0.443337,0.530741,0.095264,0.0,0.0,0.029496,0.053183,0.0,1e-06,0.0,0.0,0.0,6.835723,9087,keyboard
36d73b6d-3bde-419c-9255-a1d55387b536,Kim,shooter,Sniper,2026-02-27T10:53:00,49.136,0.236343,0.204004,22106.530257,0.053278,0.078589,0.492648,0.49409,0.192255,0.0,0.0,0.028924,0.053183,2e-06,0.0,0.0,2e-06,0.0,4.631151,7543,keyboard
697acd39-bc39-4b2e-8ff3-c45249b18fe7,Kim,shooter,Sniper,2026-02-14T18:24:00,49.234,0.197695,0.20223,7917.182771,0.146349,0.08071,0.473975,0.483557,0.091637,0.0,0.0,0.084337,0.071635,0.0,0.0,0.0,2e-06,0.0,0.190372,4398,keyboard
9afed201-e18d-463e-b64b-acc210cd4de4,Kim,shooter,Sniper,2026-02-05T19:38:00,38.332,0.238322,0.312766,1606.661576,0.06676,0.0,0.516051,0.435256,0.140055,9e-05,9.1e-05,0.0,0.013312,0.0,0.0,0.0,0.0,0.0,1.894805,5275,keyboard
9db3f9e9-b341-4519-838d-b934d4e29035,Kim,reflex,Hésitant,2026-02-15T12:43:00,69.635,0.236515,0.096211,325.375235,0.007411,0.006664,0.001051,0.000775,0.0,1e-06,0.0,1e-06,0.0,0.0,0.000946,2e-06,0.0,0.0,5.518123,0,keyboard
8861cf42-fcad-48c6-8364-397f822b7985,Kim,reflex,Hésitant,2026-02-05T23:45:00,48.93,0.165079,0.491215,189.369876,0.0,0.003563,0.0,0.000416,0.000893,0.0,1e-06,1e-06,1e-06,0.046501,0.00188,0.0,0.0,0.0,3.306982,592,keyboard
80cde4e1-222c-4462-96c5-2ee459dc021e,Kim,reflex,Hésitant,2026-02-26T12:20:00,46.67,0.084831,0.291478,288.732733,0.008172,0.001465,0.003943,0.00214,0.0,0.0,0.0,0.0,0.0,0.015296,6e-05,1e-06,0.0,0.0,3.343536,514,keyboard
4fe538e8-aa0c-4a32-8f84-e3651a812716,Kim,racing,Pilote instable,2026-02-08T02:48:00,106.518,0.019647,0.09956,72.333552,0.070004,0.025656,0.479663,0.427535,0.086339,0.0,0.0,1e-06,0.0,0.000308,0.000845,0.0,0.0,0.0,0.578079,434,keyboard
0b829035-8c77-418a-9c85-c97cd1aeb077,Kim,racing,Pilote instable,2026-02-09T16:12:00,100.947,0.007409,0.157775,348.126038,0.052411,0.01003,0.507197,0.556398,0.099408,0.0,0.0,0.0,1e-06,0.000276,0.009073,0.0,0.0,0.0,0.0,2027,keyboard
21313246-1d6f-40fd-9e42-e2c135f0ce63,Kim,racing,Pilote instable,2026-02-27T08:00:00,124.976,0.06306,0.169407,0.0,0.029455,0.007985,0.521746,0.453546,0.105322,0.0,0.0,1e-06,1e-06,0.0,0.01287,0.0,2e-06,0.0,2.089021,1052,keyboard
0b42d08e-bf2b-43bb-bd1d-3e37cbd92530,Luca,labyrinth,Explorateur,2026-02-18T20:35:00,95.849,0.0,0.000858,1.026524,0.009284,0.002856,0.427989,0.424204,0.012745,0.0,0.0,0.000253,0.0,0.0,0.0,0.0,1e-06,0.0,0.407112,612,keyboard
97e2c975-778b-4275-a58f-4153ea2f177f,Luca,labyrinth,Explorateur,2026-02-04T03:29:00,84.189,0.003313,0.0,0.0,0.014118,0.0,0.453211,0.483149,0.007652,0.000868,0.001156,0.002495,0.0,3e-06,1e-06,2e-06,0.0,0.0,0.0,646,keyboard
74880105-67fa-4b30-adbb-9d2ff651eb65,Luca,labyrinth,Explorateur,2026-02-10T06:35:00,77.667,0.0,0.000368,0.0,0.026382,0.0,0.471194,0.477209,0.001027,0.0,0.0,0.000139,3e-05,0.0,0.0,1e-06,0.0,0.0,0.553208,699,keyboard
47d91692-87d2-467b-9bae-18d5e5c4d312,Luca,labyrinth,Explorateur,2026-02-09T06:50:00,82.238,0.003031,0.0,15.946857,0.0,0.013573,0.452176,0.382403,0.007121,0.0,0.0,0.001146,0.000243,2e-06,0.0,0.0,0.0,0.0,0.190533,518,keyboard
509540a5-240a-4444-926e-b2566b8018ee,Luca,shooter,Fantôme,2026-03-02T19:07:00,21.961,0.047163,0.005833,66.173016,0.005687,0.007349,0.0,0.122488,0.000581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,keyboard
3a785c37-5dce-48ee-a41c-6953bbfba3dc,Luca,shooter,Fantôme,2026-02-10T12:58:00,13.88,0.0,0.039965,93.082662,0.01128,0.0,0.0,0.047205,0.004721,1e-06,0.0,0.0,0.0,0.0,1e-06,1e-06,0.0,0.0,0.41693,719,keyboard
696b68de-a361-423c-b278-0ea663429263,Luca,shooter,Fantôme,2026-02-23T14:25:00,15.312,0.007354,0.007407,0.0,0.0,0.003566,0.0,0.040602,0.00457,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.241954,0,keyboard
8f751bdf-0a8d-44cd-9cfe-4c48782ea6b4,Luca,reflex,Réactif,2026-02-07T10:00:00,59.798,0.339875,0.387256,139.827224,0.034791,0.024623,0.075404,0.0,0.0,2e-06,0.0,0.0,1e-06,0.001686,0.000913,1e-06,1e-06,0.0,0.90408,909,keyboard
7cc2e707-23e2-40e0-9ae0-340771793066,Luca,reflex,Réactif,2026-02-25T22:20:00,55.53,0.311295,0.188081,159.029494,0.024467,0.022951,0.029849,0.004068,0.0,1e-06,0.0,0.0,1e-06,0.000236,0.000184,0.0,0.0,0.0,1.016499,871,keyboard
24fd90dd-4a65-4a58-84d2-5efa6c7c7b58,Luca,reflex,Réactif,2026-02-14T12:38:00,62.101,0.324076,0.233934,171.458779,0.027617,0.0,0.023259,0.084244,0.000971,1e-06,0.0,0.0,0.0,0.001833,0.000335,1e-06,0.0,0.0,2.723604,748,keyboard
27f84619-23dd-425d-8f00-dcdbdee2bfca,Luca,racing,Pilote maîtrisé,2026-02-19T16:28:00,120.813,0.001412,0.003267,0.0,0.024392,0.013126,0.506978,0.652929,0.006393,1e-06,0.0,2e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.349838,3089,keyboard
3a6e6e86-6ec0-477e-aad7-7acafbac529b,Luca,racing,Pilote maîtrisé,2026-02-20T16:45:00,117.662,0.0,0.0,0.0,0.020533,0.0,0.502888,0.626885,0.000436,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.352711,3620,keyboard
fb0f434f-738f-462c-9ac3-3ae3b04cbdac,Luca,racing,Pilote maîtrisé,2026-02-26T12:10:00,120.021,0.000312,0.0,0.0,0.035024,0.019635,0.528229,0.693886,0.001493,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.096371,3577,keyboard
9be57611-e13f-478b-a2aa-125bdc5bb86b,Luca,racing,Pilote maîtrisé,2026-02-23T01:32:00,121.438,0.003177,0.00023,3.906979,0.008275,0.011236,0.508203,0.620096,0.007366,0.0,0.0,0.0,1e-06,0.0,1e-06,1e-06,2e-06,0.0,0.406832,2954,keyboard
fe05b56d-cdb6-48e5-836d-91617a198974,Marie,labyrinth,Speedrunner,2026-02-01T18:08:00,59.903,0.0,0.0,142.723405,0.0,0.019701,0.653461,0.690796,0.250173,0.000521,0.001053,0.000385,0.000709,0.0,0.0,0.0,0.0,0.0,0.069783,878,keyboard
3c28d41d-d975-42a1-9362-629c85623f49,Marie,labyrinth,Speedrunner,2026-02-26T05:29:00,40.821,0.011793,0.017276,136.493844,0.049051,0.0,0.663726,0.690718,0.21695,0.000174,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.251455,727,keyboard
2401ca81-2da0-462f-ae96-1f5baee5ba08,Marie,labyrinth,Speedrunner,2026-02-19T12:54:00,55.978,0.003144,0.011878,35.841932,0.044879,0.043043,0.74148,0.63952,0.163071,0.000639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112,keyboard
6d59b1df-667b-4831-8e95-7a7696df38a2,Marie,shooter,Rusheur,2026-02-06T15:24:00,46.466,0.218434,0.177305,2590.949252,0.038644,0.01321,0.347102,0.470108,0.0,0.0,0.0,0.020726,0.010443,0.0,0.0,0.0,1e-06,0.0,0.0,969,keyboard
f8653904-e316-4290-88b9-0e9fcec65f9f,Marie,shooter,Rusheur,2026-02-13T08:56:00,11.666,0.250457,0.221817,6383.881466,0.011234,0.0,0.368903,0.548694,0.0,0.0,0.0,0.0,0.015117,2e-06,0.0,0.0,0.0,0.0,1.207503,3382,keyboard
34dec382-4345-416c-8b25-fb2c8597aa6b,Marie,shooter,Rusheur,2026-02-14T22:57:00,35.006,0.198416,0.225441,0.0,0.025728,0.026285,0.266181,0.593154,0.026805,0.0,0.0,0.012557,0.006351,0.0,0.0,0.0,0.0,0.0,0.0,3924,keyboard
7aecfcd8-9307-4c52-a288-59def27759c1,Marie,shooter,Rusheur,2026-02-09T23:29:00,27.276,0.141033,0.183041,346.719986,0.015306,0.0,0.305299,0.383503,0.007546,0.000776,0.0,0.005729,0.001854,1e-06,0.0,0.0,0.0,0.0,1.037271,4194,keyboard
d86536d0-12ab-4147-87f2-6c495ff9e4a8,Marie,reflex,Réactif,2026-02-05T16:38:00,61.019,0.435688,0.169597,204.586693,0.002033,0.028571,0.081029,0.034687,0.0,1e-06,0.0,0.0,0.0,0.001978,0.0,0.0,0.0,0.0,0.995948,444,keyboard
c023e678-f334-4c0b-822b-1c23a96c366c,Marie,reflex,Réactif,2026-03-01T18:10:00,51.953,0.454655,0.411625,141.044163,0.048102,0.007525,0.09919,0.040972,0.0,0.0,0.0,0.0,0.0,0.001761,0.0,1e-06,0.0,0.0,2.178044,0,keyboard
705cf15b-822e-4cbb-8f6f-2df7b7f62d92,Marie,reflex,Réactif,2026-03-01T02:34:00,64.41,0.241879,0.37552,157.469429,0.04513,0.0,0.038825,0.041477,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1.379841,711,keyboard
cea1199c-bfa2-45a5-b865-3dc40d7d2ee3,Marie,reflex,Réactif,2026-02-05T21:34:00,61.214,0.230417,0.315225,136.243509,0.0,0.0,0.076621,0.014339,0.0,0.0,1e-06,0.0,0.0,0.000617,0.000312,0.0,0.0,0.0,2.047841,1129,keyboard
7ffa5cc0-06b7-4379-b87b-8e3dd5447060,Marie,racing,Pilote instable,2026-02-10T00:33:00,110.872,0.016129,0.285811,254.020731,0.063173,0.016731,0.598987,0.689663,0.060357,0.0,1e-06,0.0,2e-06,0.00013,0.003398,0.0,0.0,0.0,1.412715,2214,keyboard
cfcbdca3-2d21-4fa4-a60d-a1c1a887d527,Marie,racing,Pilote instable,2026-02-10T15:26:00,132.751,0.05455,0.028286,185.835938,0.053834,0.029226,0.561358,0.527941,0.059654,2e-06,0.0,0.0,0.0,0.000517,0.014096,0.0,0.0,0.0,0.0,1782,keyboard
80531aa6-5421-4672-8989-21c05686edc4,Marie,racing,Pilote instable,2026-02-01T00:01:00,125.421,0.037236,0.12696,250.306449,0.123096,0.01075,0.577315,0.587305,0.156382,1e-06,0.0,0.0,0.0,0.0,0.009053,1e-06,0.0,0.0,0.0,1310,keyboard
c26d4975-f8d2-44bc-b3de-4dfc6582ffab,Nicolas,labyrinth,Speedrunner,2026-02-22T08:58:00,49.352,0.0,0.009364,0.0,0.101642,0.040903,0.56048,0.650433,0.051436,0.000712,0.0,0.0,0.000341,0.0,0.0,1e-06,1e-06,0.0,0.536493,934,keyboard
b170f801-672f-4c76-b8dc-e9a6507e7557,Nicolas,labyrinth,Speedrunner,2026-02-18T13:26:00,33.13,0.0,0.0,0.0,0.018582,0.003067,0.675097,0.647959,0.133786,0.000791,0.0,0.00089,0.0,1e-06,1e-06,0.0,2e-06,0.0,0.0,983,keyboard
bec67bcf-c133-429b-a1f2-697a0ca762f6,Nicolas,labyrinth,Speedrunner,2026-02-10T02:39:00,59.346,0.017158,0.005962,1.043531,0.061387,0.0,0.610248,0.681253,0.306132,0.001869,0.000201,0.0,0.00028,1e-06,0.0,1e-06,0.0,0.0,0.0,1377,keyboard
b3fd9066-2ddb-4746-9039-a9085ce2c5eb,Nicolas,labyrinth,Speedrunner,2026-02-20T15:11:00,46.962,0.011032,0.0,0.0,0.038572,0.015314,0.613619,0.542716,0.159707,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,0.0,0.0,945,keyboard
befb7337-79ab-4cf5-98c1-7d89959604cf,Nicolas,shooter,Rusheur,2026-02-17T17:42:00,7.125,0.269773,0.197988,0.0,0.0,0.028496,0.182107,0.413605,0.027301,0.000259,0.0,0.0,0.013079,0.0,0.0,1e-06,1e-06,0.0,0.724165,2985,keyboard
4fde9202-974d-4a27-9320-e6cdeb1b8dfa,Nicolas,shooter,Rusheur,2026-02-11T08:20:00,52.195,0.315799,0.182175,521.626417,0.0,0.029198,0.307667,0.328785,0.0,0.0,7.8e-05,0.005318,0.009519,0.0,0.0,1e-06,0.0,0.0,1.484199,4495,keyboard
80c17c53-f579-4ae7-ac96-6afadb6015f0,Nicolas,shooter,Rusheur,2026-02-16T20:03:00,32.386,0.007629,0.113482,1931.424295,0.009855,0.0,0.408637,0.519821,0.0,0.002796,0.000817,0.001583,0.0,0.0,0.0,0.0,0.0,0.0,0.189423,6250,keyboard
74c6b335-701f-4759-82f5-05c57fd6dc06,Nicolas,reflex,Hésitant,2026-02-27T11:00:00,72.182,0.082553,0.137631,125.125399,0.008779,0.006951,0.001312,0.0,0.0,2e-06,0.0,1e-06,1e-06,0.031257,0.0,0.0,0.0,0.0,1.331845,272,keyboard
7d7907bb-d5ce-4c44-a50d-ccea04b045cd,Nicolas,reflex,Hésitant,2026-02-24T14:46:00,86.572,0.355828,0.556427,113.523907,0.0,0.000245,0.003292,0.002246,0.000727,1e-06,0.0,0.0,0.0,0.033983,0.000828,1e-06,0.0,0.0,4.015402,0,keyboard
e46e79b9-8a2e-4aec-92d9-8428149387f5,Nicolas,reflex,Hésitant,2026-02-25T22:26:00,36.148,0.198385,0.199423,203.437845,0.0,0.003913,0.002467,0.001393,0.0,0.0,0.0,1e-06,0.0,0.004618,0.0,0.0,0.0,0.0,3.703819,102,keyboard
cc98d312-27a4-4780-a3f8-74128b7fd232,Nicolas,reflex,Hésitant,2026-02-24T16:13:00,27.009,0.226879,0.0,72.780007,0.0,0.007569,0.001876,0.000947,0.000934,0.0,0.0,0.0,0.0,0.027791,0.001416,0.0,0.0,0.0,3.662172,328,keyboard
1fed3a17-f275-4a23-b7dc-32c307556f1d,Nicolas,racing,Pilote instable,2026-02-15T06:37:00,116.537,0.010853,0.078684,149.260554,0.0,0.0,0.418013,0.444655,0.135433,0.0,0.0,0.0,0.0,0.000356,0.00573,0.0,0.0,0.0,0.0,1257,keyboard
12357bd3-9657-4ee8-a7da-a46f16434baf,Nicolas,racing,Pilote instable,2026-02-13T09:01:00,117.257,0.078359,0.125501,152.491278,0.043838,0.051999,0.474731,0.545915,0.133371,0.0,2e-06,0.0,0.0,0.0,0.01279,1e-06,0.0,0.0,1.792186,0,keyboard
3ca432e7-373c-4673-8abb-fe49ec9d2afc,Nicolas,racing,Pilote instable,2026-02-15T17:48:00,110.293,0.042571,0.0,82.460693,0.104984,0.027082,0.55959,0.574558,0.111353,0.0,0.0,0.0,0.0,0.0,0.000765,3e-06,2e-06,0.0,0.0,878,keyboard
558a7116-35ed-477d-9d49-3497d87ae2a0,Nicolas,racing,Pilote instable,2026-02-10T18:27:00,142.344,0.011841,0.18399,92.339047,0.067457,0.007785,0.468837,0.576683,0.103704,2e-06,1e-06,0.0,0.0,0.000534,0.00569,0.0,0.0,0.0,0.276596,763,keyboard
2f65b01f-985f-4b74-bd4f-b8f2a2a5d0bd,Ophélie,labyrinth,Explorateur,2026-02-28T05:01:00,82.914,0.0,0.002164,4.999812,0.006108,0.015652,0.446428,0.405073,0.011842,0.0,0.001819,0.00199,0.000256,0.0,0.0,0.0,0.0,0.0,0.0,677,keyboard
9506ae91-a4b9-41e2-aebc-9eede5ab992a,Ophélie,labyrinth,Explorateur,2026-02-16T09:25:00,92.188,0.0,0.0,1.257552,0.011922,0.0,0.420535,0.451331,0.007093,0.000569,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,699,keyboard
faf1aa95-d380-47d3-9fec-12dba3cced2e,Ophélie,labyrinth,Explorateur,2026-02-12T06:27:00,77.389,0.000451,0.001809,0.292273,0.007007,0.015747,0.466945,0.459525,0.01289,1.6e-05,0.000283,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.922539,652,keyboard
1472a42a-25e3-4263-b57d-8881d0f2b443,Ophélie,shooter,Fantôme,2026-02-17T22:31:00,5.0,0.021278,0.0,118.85656,0.004181,0.001355,0.04855,0.026502,0.003886,1e-06,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.029622,73,keyboard
526aba6e-fb0c-4b9d-9d26-231d76cc9886,Ophélie,shooter,Fantôme,2026-02-10T03:40:00,13.897,0.028686,0.016535,134.476597,0.002012,0.004209,0.050243,0.034992,0.002055,1e-06,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.07138,225,keyboard
de6e414e-7ec3-42bd-ab98-bc717170570e,Ophélie,shooter,Fantôme,2026-02-25T23:40:00,10.627,0.021462,0.043667,142.2459,0.015666,0.0,0.028513,0.0,0.0,0.0,0.0,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.194294,903,keyboard
f78a23a7-459e-42f2-a329-7ecda6d1b650,Ophélie,shooter,Fantôme,2026-03-02T19:19:00,9.411,0.010562,0.013743,26.713402,0.009541,0.003995,0.017554,0.086383,0.0,2e-06,0.0,1e-06,0.0,0.0,1e-06,2e-06,1e-06,0.0,0.0,0,keyboard
aab15238-0fb4-41d5-bb99-01f7f832e955,Ophélie,reflex,Hésitant,2026-02-05T23:14:00,50.039,0.24964,0.192491,140.690852,0.00695,0.006889,0.000795,0.000799,0.0,0.0,1e-06,0.0,0.0,0.047657,0.0,0.0,0.0,0.0,0.807158,190,keyboard
3da2ff0d-49eb-442c-a46d-cc16c8c2f8bb,Ophélie,reflex,Hésitant,2026-02-03T15:22:00,36.691,0.352859,0.38047,204.089601,0.009752,0.0,0.001772,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810777,175,keyboard
bfbd4bce-1176-4584-8e28-3cce62f838dc,Ophélie,reflex,Hésitant,2026-03-01T10:52:00,8.614,0.032219,0.336579,204.506602,0.010937,0.010444,0.0,0.003367,0.0,1e-06,1e-06,1e-06,1e-06,0.038042,0.000317,2e-06,0.0,0.0,4.835462,0,keyboard
85bf00f8-2174-4aef-8917-184453028fdc,Ophélie,racing,Pilote maîtrisé,2026-02-19T01:28:00,118.853,0.002739,0.003113,2.268385,0.002712,0.005884,0.542283,0.599835,0.007297,1e-06,0.0,2e-06,0.0,0.0,1e-06,0.0,1e-06,0.0,0.0,4078,keyboard
c8ae49f5-1bea-4c19-903e-1ff307519217,Ophélie,racing,Pilote maîtrisé,2026-02-02T16:51:00,118.434,0.0,0.0,1.006369,0.033209,0.0,0.579562,0.637688,0.008314,0.0,0.0,0.0,1e-06,1e-06,0.0,0.0,2e-06,0.0,0.0,3606,keyboard
9e1d5318-965c-48ec-a43f-ddc259d16f7f,Ophélie,racing,Pilote maîtrisé,2026-02-12T17:14:00,119.441,0.001896,0.0,9.731369,0.011441,0.0,0.503959,0.648555,0.003483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090223,3885,keyboard
ad448c50-9f17-41e5-aa53-08305cba1bb7,Pierre,labyrinth,Speedrunner,2026-02-16T14:32:00,66.934,0.001015,0.029527,0.0,0.02358,0.056429,0.687101,0.718971,0.167981,0.0,0.001524,0.001531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896,keyboard
88cef35a-aea6-4342-be8e-f54ca7667555,Pierre,labyrinth,Speedrunner,2026-02-12T01:18:00,45.914,0.010883,0.0,0.0,0.079628,0.040334,0.628653,0.666887,0.10836,0.0,0.0,0.00094,0.002072,0.0,1e-06,0.0,1e-06,0.0,0.106627,1023,keyboard
7e3e827c-2e36-4cb7-9681-5b0b4cbcb6c2,Pierre,labyrinth,Speedrunner,2026-02-01T12:15:00,87.394,0.009255,0.031969,31.510828,0.080897,0.01404,0.61875,0.652837,0.087145,0.0,0.001322,0.000645,0.000633,1e-06,0.0,0.0,0.0,0.0,0.0,889,keyboard
d9a72277-d0c6-4c4d-8dd0-b2b72963b630,Pierre,labyrinth,Speedrunner,2026-02-14T12:13:00,67.954,0.000817,0.022159,61.177596,0.0,0.020217,0.698976,0.67407,0.206233,0.001467,0.0,0.000358,0.000325,0.0,1e-06,0.0,0.0,0.0,0.036454,1202,keyboard
547ea96d-37f5-4f2d-b75d-8a4296a34057,Pierre,shooter,Sniper,2026-02-18T02:17:00,54.596,0.168588,0.164996,16461.986455,0.0,0.006328,0.336579,0.598817,0.115918,0.002033,0.0,0.044522,0.066795,0.0,0.0,0.0,0.0,0.0,4.190681,4713,keyboard
149a4691-338e-487c-9c93-ede49b5a52e8,Pierre,shooter,Sniper,2026-02-23T16:41:00,58.583,0.124663,0.214158,4931.016415,0.0,0.053368,0.409315,0.44034,0.085167,0.000816,0.001743,0.018694,0.071999,1e-06,0.0,0.0,0.0,0.0,3.206977,3396,keyboard
7da1440b-0f5c-4719-8629-16680ec3a918,Pierre,shooter,Sniper,2026-02-15T21:04:00,45.263,0.205078,0.158625,14776.046464,0.141435,0.011111,0.538858,0.45374,0.171196,0.000236,0.000434,0.044686,0.024487,1e-06,0.0,0.0,0.0,0.0,6.13198,3284,keyboard
4a581ae7-49ad-41ab-ad3f-2d6f4e68b935,Pierre,shooter,Sniper,2026-02-11T01:59:00,53.248,0.098992,0.249501,17412.251202,0.0,0.004578,0.404862,0.502914,0.07496,0.001511,0.000228,0.046668,0.043041,1e-06,0.0,0.0,2e-06,0.0,7.17307,6888,keyboard
6bbcdb31-bb6d-4b2b-b271-795d8158b579,Pierre,reflex,Réactif,2026-02-10T10:38:00,50.645,0.257561,0.283026,100.059205,0.095983,0.0,0.093953,0.027169,1.1e-05,0.0,1e-06,1e-06,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,496,keyboard
39317bef-2634-4a8d-b566-64667b6c1e32,Pierre,reflex,Réactif,2026-02-05T08:23:00,56.671,0.34357,0.419507,68.502637,0.068392,0.015303,0.033474,0.038022,0.001494,0.0,0.0,0.0,1e-06,0.001298,0.0,1e-06,1e-06,0.0,1.189413,480,keyboard
5a239208-4dbb-41c9-9f5e-66c571422580,Pierre,reflex,Réactif,2026-02-14T02:23:00,65.998,0.199928,0.370776,121.900509,0.0,0.005433,0.046173,0.063005,0.000221,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,2.722785,914,keyboard
3eec20b5-44a9-4657-92c8-6723c713518f,Pierre,racing,Pilote instable,2026-02-14T20:27:00,127.853,0.0,0.036062,242.859485,0.065172,0.032968,0.430969,0.657647,0.096758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083,keyboard
c1355356-29ae-4c01-946c-2dc2aae6d246,Pierre,racing,Pilote instable,2026-02-06T03:22:00,117.862,0.009955,0.0,108.046097,0.064634,0.008914,0.591859,0.529377,0.110453,0.0,0.0,0.0,1e-06,0.0,0.004932,1e-06,0.0,0.0,0.0,1700,keyboard
c0b3360f-95a9-46f2-b5b8-858307015d27,Pierre,racing,Pilote instable,2026-02-07T04:38:00,130.457,0.024189,0.094512,67.015711,0.035545,0.052526,0.436158,0.412782,0.134102,0.0,2e-06,0.0,0.0,0.000522,0.004323,0.0,0.0,0.0,0.0,1486,keyboard
68462241-1e16-4fef-bc0d-835172addf96,Pierre,racing,Pilote instable,2026-02-28T14:10:00,114.859,0.002409,0.104631,110.66176,0.038977,0.002284,0.562516,0.598203,0.166801,0.0,0.0,0.0,0.0,0.0,0.006602,1e-06,2e-06,0.0,0.91288,2490,keyboard
0b8b8251-4f13-4962-9e77-bdefb2017e47,Raphaël,labyrinth,Speedrunner,2026-02-09T09:22:00,77.061,0.004266,0.02573,90.644662,0.0682,0.0,0.658495,0.604647,0.292486,0.0,7.7e-05,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,881,keyboard
39a48296-cd32-415b-bede-68c1bc6da876,Raphaël,labyrinth,Speedrunner,2026-02-06T08:51:00,21.414,0.009701,0.028943,16.899616,0.021161,0.103025,0.690442,0.682534,0.255765,0.000102,0.001419,0.000672,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,815,keyboard
ae615a60-6677-4012-91f9-fc2651d19e3d,Raphaël,labyrinth,Speedrunner,2026-02-02T08:10:00,42.403,0.0,0.010487,0.0,0.091417,0.025362,0.705542,0.632514,0.116207,0.0,0.0,0.001489,0.001678,0.0,2e-06,1e-06,0.0,0.0,0.028112,973,keyboard
ff4dde3a-e6b9-4cd8-a7c4-f43555d0fbde,Raphaël,labyrinth,Speedrunner,2026-02-23T10:51:00,56.165,0.0,0.008259,0.0,0.057069,0.013115,0.663693,0.646726,0.143673,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.342696,1005,keyboard
0b1ba585-bdaf-4156-8e7c-2d7d84d41057,Raphaël,shooter,Rusheur,2026-03-02T06:14:00,15.647,0.218742,0.219646,230.736287,0.08425,2e-06,0.376054,0.349046,0.0,0.000768,0.000563,0.000272,0.005932,1e-06,1e-06,0.0,0.0,0.0,0.909692,1773,keyboard
f9fa38c6-75fa-4457-86b1-7c9c14fbbfba,Raphaël,shooter,Rusheur,2026-02-15T20:55:00,28.377,0.313549,0.108679,3622.181765,0.048286,0.033716,0.379093,0.456707,0.025749,0.0,0.0,0.033444,0.015209,1e-06,1e-06,0.0,0.0,0.0,3.751385,4734,keyboard
6e2a6371-b80d-488c-b7f7-6f3fb60bca0a,Raphaël,shooter,Rusheur,2026-02-12T16:07:00,39.984,0.19871,0.21467,5179.348368,0.055023,0.0,0.265214,0.447241,0.023286,0.0,0.00049,0.010335,0.004146,1e-06,0.0,0.0,0.0,0.0,0.113001,126,keyboard
